ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_success,m_win_pct,m_avg_return_pct,m_net_return_pct,m_take_profit,m_stop_loss,m_profit_factor,m_returns,m1_trades,m1_success,m1_win_pct,m1_avg_return_pct,m2_trades,m2_success,m2_win_pct,m2_avg_return_pct,m3_trades,m3_success,m3_win_pct,m3_avg_return_pct,v_trades,v_success,v_win_pct,v_avg_return_pct,v_profit_factor,v_returns,o_trades,o_success,o_win_pct,o_avg_return_pct,o_profit_factor,o_returns,first_trade_date,last_trade_date,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score
ABEV3,r11_day_r11day_ABEV3_open_tp1_0_sl2_0_cap1__3f__day_of_month_bucket=second_half__gap_vs_atr14=rel_soft_dn__gap_vs_range20=rel_soft_dn,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Dia do mes (bucket): segunda metade; Gap vs ATR14: levemente abaixo; Gap vs range medio 20D: levemente abaixo,"day_of_month_bucket,gap_vs_atr14,gap_vs_range20",122,88,72.1311,0.4238,51.7076,88,16,2.3503,0.364961;0.364961;-0.319771;-0.319771;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.476188;0.476188;-2.000000;-2.000000;1.000000;1.000000;-2.000000;-2.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.844164;-0.844164;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.501485;-1.501485;-2.000000;-2.000000;-0.074410;-0.074410;-0.151289;-0.151289;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.255102;-0.255102;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.158858;0.158858;1.000000;1.000000,40,26,65.0000,0.2761,38,32,84.2105,0.5871,44,30,68.1818,0.4171,26,22,84.6154,0.7203,5.6818,1.000000;1.000000;0.363631;0.363631;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,6,6,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,2018-01-18,2026-05-22,63.5928,5.07645e-07,0.000207751,0.2375,0.6025,PASSOU 3/3 (65%/84%/68%),8.84381e-05,554.8222
ENEV3,r11_day_r11mini_ENEV3_close_tp2_0_sl2_0_cap3__3f__close_vs_ema21=up_5_10__day_of_month_bucket=end__prev_ret_10d=shock_up,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA21: acima forte; Dia do mes (bucket): fim do mes; Retorno acumulado 10D: choque de alta,"close_vs_ema21,day_of_month_bucket,prev_ret_10d",56,44,78.5714,1.1429,64.0000,44,12,3.6667,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,40,28,70.0000,0.8000,14,14,100.0000,2.0000,2,2,100.0000,2.0000,20,16,80.0000,1.5342,8.6711,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;1.342291;1.342291;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,4,2,50.0000,0.0000,1.0000,-2.000000;-2.000000;2.000000;2.000000,2019-05-31,2026-03-31,66.1803,9.51298e-06,0.00364523,0.7143,1.5714,PASSOU 2/2 (70%/100%/—),0.000521021,554.8199
CURY3,r11_day_r11mini_CURY3_open_tp2_0_sl2_0_cap3__3f__body_ratio_prev=mid__inside_bar_prev=outside__sma50_slope_10d=up_5_10,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Corpo do candle de referencia: medio; Candle de referencia em inside bar: candle nao interno; Inclinacao da MM50 em 10D: acima forte,"body_ratio_prev,inside_bar_prev,sma50_slope_10d",30,24,80.0000,1.2000,36.0000,24,6,4.0000,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000,0,0,0.0000,0.0000,19,15,78.9474,1.1579,11,9,81.8182,1.2727,18,15,83.3333,1.3333,5.0000,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2022-08-10,2025-06-04,62.6940,0.00050756,0.00233893,0.6667,1.7333,PASSOU 2/2 (—/78%/81%),0.00473361,554.8040
RECV3,r11_day_r11mini_RECV3_close_tp2_0_sl2_0_cap3__3f__close_vs_ema9=dn_1_5__range_position_10d=near_low__volume_ratio_20d=very_low,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA9: abaixo leve; Posicao no range 10D: fechou perto da minima; Volume vs media 20D: muito baixo,"close_vs_ema9,range_position_10d,volume_ratio_20d",62,42,67.7419,0.7799,48.3538,42,18,2.3432,2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;0.176890;0.176890;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,26,20,76.9231,1.0769,36,22,61.1111,0.5654,18,16,88.8889,1.5556,8.0000,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,6,2,33.3333,-0.6667,0.5000,-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000,2021-07-13,2026-05-14,55.3679,0.00260306,0.000483773,0.3577,1.2609,PASSOU 2/2 (—/76%/61%),0.0130799,554.7991
ENEV3,r11_day_r11day_ENEV3_close_tp1_0_sl2_0_cap1__3f__close_vs_ema21=up_5_10__positive_days_5d=strong__sma50_slope_20d=up_1_5,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA21: acima forte; Dias positivos nos ultimos 5 pregoes: 4 a 5 dias positivos em 5D; Inclinacao da MM50 em 20D: acima leve,"close_vs_ema21,positive_days_5d,sma50_slope_20d",31,23,74.1935,0.4477,13.8795,23,4,2.4442,1.000000;1.000000;1.000000;1.000000;1.000000;-1.242241;-2.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.194551;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.295639;-0.368454,21,15,71.4286,0.2834,3,3,100.0000,1.0000,7,5,71.4286,0.7039,11,10,90.9091,0.8014,8.4438,1.000000;1.000000;1.000000;1.000000;1.000000;-1.184307;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-12-11,2025-09-18,56.7535,0.00352921,0.00332785,0.0567,0.7844,PASSOU 3/3 (71%/100%/71%),0.0160094,554.7890
PETR3,r11_day_r11mini_PETR3_close_tp2_0_sl2_0_cap3__3f__atr_return_1d=rel_soft_dn__engulfing_prev=none__sma50_slope_10d=dn_1_5,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Retorno 1D normalizado por ATR: levemente abaixo; Engolfo do candle de referencia: sem engolfo; Inclinacao da MM50 em 10D: abaixo leve,"atr_return_1d,engulfing_prev,sma50_slope_10d",80,58,72.5000,0.9608,76.8621,58,20,2.9216,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;0.431037;0.431037;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,38,28,73.6842,0.9474,36,24,66.6667,0.8017,6,6,100.0000,2.0000,12,10,83.3333,1.8561,INF,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;1.136701;1.136701;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2018-06-08,2025-06-09,61.8557,2.85109e-05,0.0104606,0.5608,1.3108,PASSOU 3/3 (73%/66%/100%),0.000891939,554.7724
BBDC4,r11_day_r11day_BBDC4_open_tp1_0_sl2_0_cap1__3f__atr_return_5d=rel_shock_up__drawdown_10d=near_high__prev_ret_1d=flat,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Retorno 5D normalizado por ATR: muito acima do normal; Queda desde maxima 10D: perto da maxima; Retorno acumulado 1D: neutro,"atr_return_5d,drawdown_10d,prev_ret_1d",58,48,82.7586,0.5579,32.3558,48,6,3.0682,1.000000;1.000000;-0.845822;-0.845822;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.976277;-0.976277;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000,30,24,80.0000,0.4769,14,14,100.0000,1.0000,14,10,71.4286,0.2891,10,8,80.0000,0.7076,8.6547,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.462178;-0.462178,10,8,80.0000,0.4000,2.0000,1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,2018-01-04,2026-04-15,71.0915,3.02926e-07,0.0288897,0.3027,0.8130,PASSOU 3/3 (80%/100%/71%),6.01093e-05,554.7616
VIVT3,r11_day_r11day_VIVT3_open_tp1_0_sl2_0_cap1__3f__close_vs_ema200=up_1_5__drawdown_5d=dd_1_3__rebound_5d=reb_1_3,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA200: acima leve; Queda desde maxima 5D: 1% a 3% abaixo da maxima; Distancia desde minima 5D: 1% a 3% acima da minima,"close_vs_ema200,drawdown_5d,rebound_5d",148,102,68.9189,0.3325,49.2043,102,18,1.8962,1.000000;1.000000;-2.000000;-2.000000;-2.000000;-2.000000;-0.382829;-0.382829;-1.196164;-1.196164;1.000000;1.000000;-0.755375;-0.755375;0.491414;0.491414;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.447410;-0.447410;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.563151;0.563151;1.000000;1.000000;-2.000000;-2.000000;-0.509137;-0.509137;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;-0.049535;-0.049535;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.174858;-1.174858;1.000000;1.000000;-1.982299;-1.982299;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.963996;-0.963996;-0.827830;-0.827830;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.408947;-0.408947;1.000000;1.000000;-0.754035;-0.754035;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000,70,50,71.4286,0.4790,10,8,80.0000,0.4000,68,44,64.7059,0.1717,16,14,87.5000,0.6250,3.5000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-05-23,2025-04-14,61.0630,2.08269e-06,0.00134997,0.1445,0.5054,PASSOU 3/3 (71%/80%/64%),0.000185931,554.7611
ITSA4,r11_day_r11day_ITSA4_open_tp1_0_sl2_0_cap1__3f__close_vs_sma200=near__day_of_month_bucket=first_half__prev_ret_3d=flat,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs MM200: perto do equilibrio; Dia do mes (bucket): primeira metade; Retorno acumulado 3D: neutro,"close_vs_sma200,day_of_month_bucket,prev_ret_3d",38,30,78.9474,0.5389,20.4777,30,4,3.0140,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.083744;-1.083744;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.322601;0.322601;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000,4,4,100.0000,1.0000,22,18,81.8182,0.7490,12,8,66.6667,0.0000,14,12,85.7143,0.5714,3.0000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2020-02-07,2025-03-14,63.6539,0.000179301,0.0037632,0.2102,0.8243,PASSOU 3/3 (100%/81%/66%),0.0027424,554.7548
ABEV3,r11_day_r11day_ABEV3_open_tp1_0_sl2_0_cap1__3f__gap_vs_atr14=rel_soft_dn__positive_days_10d=neutral__prev_ret_10d=dn_1_3,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Gap vs ATR14: levemente abaixo; Dias positivos nos ultimos 10 pregoes: 4 a 5 dias positivos em 10D; Retorno acumulado 10D: queda de 1% a 3%,"gap_vs_atr14,positive_days_10d,prev_ret_10d",50,42,84.0000,0.6384,31.9224,42,4,4.1677,1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.964385;-0.964385;-0.074410;-0.074410;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,4,4,100.0000,1.0000,12,8,66.6667,0.0000,34,30,88.2353,0.8212,10,8,80.0000,0.5284,2.9453,-1.358107;-1.358107;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2018-05-03,2025-12-09,71.4855,7.61988e-07,0.0288897,0.3777,0.8570,PASSOU 3/3 (100%/66%/88%),0.000103217,554.7516
DIRR3,r11_day_r11mini_DIRR3_close_tp2_0_sl2_0_cap3__3f__body_ratio_prev=low__close_vs_sma50=up_5_10__prev_ret_1d_z20=rel_near,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Corpo do candle de referencia: baixo; Fechamento vs MM50: acima forte; Retorno 1D em z-score 20D: perto do normal,"body_ratio_prev,close_vs_sma50,prev_ret_1d_z20",64,46,71.8750,1.0191,65.2206,46,14,3.3293,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;0.541589;0.541589;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;0.068729;0.068729;2.000000;2.000000,16,12,75.0000,1.0000,16,14,87.5000,1.5000,32,20,62.5000,0.7881,14,12,85.7143,1.4286,6.0000,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,4,0,0.0000,-0.8735,0.1265,0.253004;0.253004;-2.000000;-2.000000,2018-10-24,2026-02-10,59.8658,0.000232673,0.0037632,0.5566,1.4338,PASSOU 3/3 (75%/87%/62%),0.00313374,554.7337
SBSP3,r11_day_r11mini_SBSP3_open_tp2_0_sl2_0_cap3__3f__close_vs_ema9=dn_1_5__intraday_return_prev=flat__sma20_vs_sma50=up_1_5,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA9: abaixo leve; Retorno intraday do candle de referencia: neutro; MM20 vs MM50: acima leve,"close_vs_ema9,intraday_return_prev,sma20_vs_sma50",70,56,80.0000,1.2727,89.0915,56,12,4.7121,2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;0.545741;0.545741;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,26,16,61.5385,0.4615,18,18,100.0000,2.0000,26,22,84.6154,1.5804,18,14,77.7778,1.4201,7.3903,-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;0.780621;0.780621;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,6,4,66.6667,0.6667,2.0000,-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000,2018-01-11,2026-05-20,69.1831,2.58828e-07,0.00921105,0.8935,1.6156,PASSOU 3/3 (61%/100%/84%),5.90807e-05,554.7317
VIVT3,r11_day_r11day_VIVT3_open_tp1_0_sl2_0_cap1__3f__close_location_prev=middle__prev_ret_3d=flat__vol_ratio_5v20=very_low,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou no meio; Retorno acumulado 3D: neutro; Volatilidade 5D vs 20D: muito baixo,"close_location_prev,prev_ret_3d,vol_ratio_5v20",89,61,68.5393,0.3301,29.3833,61,11,1.9091,1.000000;-0.940054;-0.579691;0.264585;-0.136195;1.000000;-0.954997;-2.000000;0.298014;1.000000;1.000000;1.000000;-2.000000;-1.475691;1.000000;-2.000000;1.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.293387;1.000000;1.000000;-2.000000;-0.044645;1.000000;1.000000;-2.000000;1.000000;1.000000;-0.413252;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000;-2.000000;1.000000;-1.174858;1.000000;1.000000;0.140758;1.000000;-0.375229;1.000000;-0.832765;1.000000;1.000000;-0.608313;1.000000;1.000000;1.000000;1.000000;-0.478382;1.000000;1.000000;1.000000;1.000000;1.000000;-1.012591;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000,31,19,61.2903,0.1994,25,19,76.0000,0.4217,33,23,69.6970,0.3836,10,9,90.0000,0.7000,4.5000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000,4,2,50.0000,-0.4570,0.5225,-1.827991;1.000000;-2.000000;1.000000,2018-02-01,2026-05-19,58.2953,0.000234431,0.00570604,0.1055,0.5311,PASSOU 3/3 (61%/76%/69%),0.00315391,554.7194
DIRR3,r11_day_r11mini_DIRR3_open_tp2_0_sl2_0_cap2__3f__atr_return_1d=rel_soft_up__sma20_slope_5d=up_1_5__sma20_vs_sma50=up_1_5,open_tp2_0_sl2_0_cap2,open -> alvo 2% / stop 2% em ate 2 pregoes,open,target_stop_swing,2.0000,2.0000,2,3,Retorno 1D normalizado por ATR: levemente acima; Inclinacao da MM20 em 5D: acima leve; MM20 vs MM50: acima leve,"atr_return_1d,sma20_slope_5d,sma20_vs_sma50",46,32,69.5652,0.9016,41.4737,32,12,2.7281,2.000000;2.000000;-2.000000;2.000000;0.144699;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;1.329021;2.000000;2.000000,14,9,64.2857,0.7246,8,5,62.5000,0.5000,24,18,75.0000,1.1387,18,16,88.8889,1.5556,8.0000,2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2018-01-29,2025-11-14,55.1941,0.00397776,0.000483773,0.4119,1.4379,PASSOU 3/3 (64%/62%/75%),0.0166328,554.7113
VIVT3,r11_day_r11day_VIVT3_open_tp1_0_sl2_0_cap1__3f__month_of_year=q2__sma20_vs_sma50=near__sma5_vs_sma20=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Mes do ano (trimestre): segundo trimestre; MM20 vs MM50: perto do equilibrio; MM5 vs MM20: perto do equilibrio,"month_of_year,sma20_vs_sma50,sma5_vs_sma20",158,102,64.5570,0.4023,63.5711,102,14,2.4982,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.383978;-0.383978;0.457746;0.457746;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;-0.871495;-0.871495;-0.339496;-0.339496;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.682914;-0.682914;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.301203;-1.301203;-0.264490;-0.264490;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.067524;0.067524;-0.089883;-0.089883;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.200649;-0.200649;-0.492559;-0.492559;-0.044645;-0.044645;1.000000;1.000000;0.532729;0.532729;1.000000;1.000000;0.182733;0.182733;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.558122;-0.558122;-0.023227;-0.023227;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.499432;-0.499432;1.000000;1.000000;1.000000;1.000000;-0.923226;-0.923226;0.272716;0.272716;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;-0.540445;-0.540445;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.487846;0.487846,56,38,67.8571,0.4148,86,52,60.4651,0.3647,16,12,75.0000,0.5610,20,18,90.0000,0.7000,4.5000,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,14,8,57.1429,-0.2857,0.6667,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;1.000000;1.000000,2018-04-02,2026-04-23,56.8337,0.000126356,0.000173348,0.2474,0.5501,PASSOU 3/3 (67%/60%/75%),0.00226986,554.7029
